Flow Duration;Total Fwd Packets;Packet Length Mean;Flow Bytes/s;Fwd Packet Length Max;Label
108211,34;46;495,41;97620141,28;390,3;1
909659,37;71;895,07;68840412,05;975,17;1
13783;18;390,8990285;701173,7022;1451,640996;0
2060,078113;1;111;0,053881452;77;0
431022;24;676,8354923;1440054,352;1047,911226;1
55,479006;1;1514;27,28960163;0;0
2261,22526;1;578;0,255613631;544;0
1703,308148;1;821;0,482003213;0;0
98572;19;688,6440763;813997,7335;1514;1
92,997198;1;1294;13,91439757;1240;0
2893,013166;1;1514;0,523329799;0;0
50,643521;1;1514;29,89523517;0;0
104,741678;1;1292;12,33510874;1238;0
52,661103;1;1514;28,74987201;0;0
53,599253;1;1514;28,24666179;0;0
53,739414;1;1514;28,17298997;0;0
625,812748;1;1294;2,067711152;1240;0
559,184055;1;1292;2,310509368;1238;0
1;2;455;910000000;455;1
55,297911;1;1514;27,37897228;0;0
108725;17;64;971097,9886;972,9592562;1
379,164388;1;1292;3,407492996;1238;0
2844,92039;1;185;0,065028182;0;0
1029,698555;1;1292;1,254736148;1238;0
13855;21;524,5591703;1782380,337;1514;1
2893,619862;1;1514;0,523220074;1460;0
2438,597821;1;1262;0,517510509;1228;0
53,796786;1;54;1,003777419;0;0
2046,75629;1;1228;0,599973727;1194;0
676,710591;1;1292;1,909235669;1238;0
2939,07268;1;74;0,02517801;0;0
1941,91585;1;578;0,297644205;544;0
2895,352678;1;1514;0,522906937;1460;0
566,344479;1;1294;2,284828485;1240;0
2886,846289;1;1514;0,524447736;1460;0
1026,479319;1;54;0,052607002;0;0
817,585485;1;1292;1,580262886;1238;0
2166,230542;1;158;0,072937758;124;0
292722,09;93;703,26;39663764,65;1021,75;1
201749;21;522,1822147;1388964,626;1416,774538;0
1029,717705;1;1292;1,254712813;1238;0
53,622818;1;1514;28,23424856;0;0
51,772429;1;1514;29,2433637;0;0
359554,08;55;1316,5;7753573,5;1217,34;1
584,473905;1;1294;2,213956837;1240;0
2895,438722;1;1514;0,522891397;1460;0
323923,54;15;1015,52;94487066,11;1431,92;1
660,743803;1;1294;1,958398992;1240;0
290,095744;1;1292;4,453702001;1238;0
895549,87;21;1420,11;34918839,93;997,7;1
104,772668;1;1292;12,33146022;1238;0
234459;22;625,8733805;587319,9631;842,7505701;1
898713,2;31;447,84;84728964,52;241,49;1
642997,03;83;1462,08;23677327,97;1353,17;1
441,280122;1;97;0,219815022;43;0
56,053533;1;1514;27,00989379;0;0
80004;17;761,9696823;215498,128;1028,93803;1
635416,02;26;1411,25;57052223,7;361,88;1
529953,4;52;1197,66;21543426,86;566,04;1
51,24624;1;1514;29,54363033;0;0
934440,17;53;572,43;18002330,78;1054,18;1
505,174007;1;1292;2,557534591;1238;0
163902,8;32;1380,2;7068176,31;661,47;1
52,353715;1;1514;28,91867313;0;0
295,9036;1;1292;4,366286844;1238;0
681472,92;80;1201,57;8498043,5;885,41;1
722425,37;43;992,8;81313905,4;1240,48;1
2255,2754;1;1231;0,545831343;1197;0
739596,86;4;118,22;21098495,57;1144,04;1
36434,12;75;1266;62388790,97;1188,63;1
51,112591;1;1514;29,6208809;0;0
374,042917;1;158;0,42241142;0;0
2089,846196;1;114;0,054549469;80;0
680585,36;88;709,48;19239789,91;1035,01;1
2007,01569;1;129;0,064274535;95;0
63,68272;1;1292;20,28807783;1238;0
385,516184;1;74;0,191950437;0;0
561,171276;1;104;0,185326663;50;0
595860,03;76;786,46;80885021,31;1429,81;1
560,384471;1;1294;2,309128937;1240;0
753,786822;1;1292;1,714012451;1238;0
2883,70168;1;1514;0,525019634;0;0
628,668654;1;1292;2,05513666;1238;0
54,28082;1;1514;27,89198785;0;0
897160,41;28;314,89;21589242,83;1426,45;1
981570,19;76;1464,72;546652,91;1267,58;1
584,175048;1;1294;2,215089471;1240;0
359220,29;36;861,48;38267341,61;852,13;1
433,815451;1;1292;2,978224943;1238;0
56,320671;1;54;0,958795378;0;0
546,085631;1;54;0,09888559;0;0
423,379634;1;74;0,174784033;0;0
2680,096313;1;1274;0,475356051;1240;0
2210,715802;1;198;0,089563751;164;0
323,666833;1;1292;3,991759007;1238;0
2895,641395;1;1514;0,522854799;1460;0
53,643823;1;1514;28,22319304;0;0
291938,1;58;1262,25;94119677;407,37;1
2938,999099;1;74;0,02517864;0;0
2822,284;1;74;0,026219898;0;0
677,853558;1;1292;1,9060164;1238;0
2894,666134;1;1514;0,523030957;1460;0
2936,843054;1;101;0,03439067;47;0
580,523644;1;97;0,167090524;43;0
55,206512;1;1514;27,42430046;0;0
2947,829947;1;74;0,025103212;0;0
53,26823;1;1514;28,42219408;0;0
54,851235;1;1514;27,60193043;0;0
946511,64;96;852,38;91966755,44;181,46;1
2894,490788;1;1514;0,523062642;1460;0
2346,73017;1;1113;0,474276938;1079;0
49,72347;1;1514;30,4483973;0;0
45684;24;507,6844358;707312,5165;1485,38159;1
51,482164;1;1514;29,40824264;0;0
437,67578;1;1466;3,349511359;0;0
2881,224496;1;74;0,025683525;0;0
54,228346;1;1514;27,9189775;0;0
52,527311;1;1514;28,82310064;0;0
52,430013;1;54;1,029944413;0;0
2901,821796;1;86;0,029636555;32;0
653,416958;1;110;0,168345799;56;0
106629,53;34;951,11;56157170,86;1056,5;1
50,149441;1;1514;30,18976761;0;0
53,180031;1;1514;28,46933225;0;0
695,518472;1;1292;1,857607023;1238;0
824650,57;38;589,89;77894017,45;138,42;1
82,736706;1;74;0,894403496;0;0
1986,233632;1;1152;0,579992193;1118;0
2453,895599;1;1118;0,455602105;1084;0
2895,07629;1;1514;0,522956858;1460;0
50,432127;1;1514;30,02054563;0;0
950433,91;15;322,4;43787945,87;180,32;1
560,007784;1;1294;2,310682163;1240;0
173582,64;63;1099,27;47179341,78;629,24;1
1006,714948;1;1292;1,283382154;1238;0
25963;17;316,3600695;675329,9088;1514;1
2303,465465;1;1110;0,481882631;1076;0
353,302518;1;88;0,249078326;34;0
281,088823;1;1292;4,596411845;1238;0
971875,21;76;337,04;96758325,66;1235,27;1
24040,32;55;717,48;14595037,64;170,97;1
997911,41;1;960,59;17810181,78;294,8;1
586681,58;45;407,68;18409088,5;332,79;1
49,65684;1;1514;30,48925323;0;0
478,631317;1;1292;2,699363689;1238;0
2936,84113;1;1292;0,439928461;1238;0
718641,86;86;664,13;20302882,85;1024,12;1
226159;17;683,4331328;753242,805;1372,158184;1
252986,98;37;240,27;71625308,74;282,06;1
2891,386974;1;1514;0,523624134;1460;0
625,94796;1;1294;2,067264502;1240;0
51,738718;1;54;1,043705779;0;0
54,233871;1;1514;27,9161333;0;0
55,329245;1;1514;27,36346705;0;0
462457,37;87;731,45;36086108,73;446,67;1
2948,750758;1;74;0,025095373;0;0
830961,93;30;1381,93;38448587,5;561,42;1
1944,236222;1;986;0,507140022;952;0
704,919758;1;1292;1,832832721;1238;0
1071,076069;1;97;0,090563129;43;0
97593,03;99;163,46;1662862,19;1397,35;1
19210;18;618,7176973;143346,1937;1132,830129;1
379,178059;1;1292;3,407370142;1238;0
49,611338;1;1514;30,51721704;0;0
52,515446;1;1514;28,82961274;0;0
1282,922709;1;1400;1,091258257;0;0
672,96527;1;1292;1,91986133;1238;0
305959,04;9;570,99;48376963,11;211,52;1
51,237108;1;1514;29,5488959;0;0
852647,74;61;1134,37;11998020,86;477,95;1
2914,278843;1;1514;0,519511029;1460;0
856841,52;6;836,26;43284560,94;1429,97;1
628,697494;1;1292;2,055042386;1238;0
362693,79;54;1387,9;91103723,6;1502,37;1
2894,76186;1;1514;0,523013661;1460;0
51,401329;1;54;1,050556474;0;0
2059,216581;1;1230;0,597314537;1196;0
2165,914996;1;170;0,078488768;136;0
691937,86;6;821,16;51850951,58;750,83;1
370,36602;1;100;0,270003171;46;0
243754,6;69;1045,68;64074174,33;1463,86;1
51,089216;1;1514;29,63443343;0;0
56,093213;1;54;0,962683294;0;0
488721,77;59;88,15;42875345,54;1047,97;1
2893,383094;1;1514;0,52326289;1460;0
297852,17;96;1036,22;63797743,35;1060,2;1
118,663284;1;1292;10,88795073;1238;0
56,02898;1;1514;27,02173006;0;0
2653,434764;1;1106;0,416818237;1072;0
51,607044;1;1514;29,33707985;0;0
2881,813391;1;101;0,035047377;47;0
449886,72;66;1320,11;15206689,48;1256,16;1
395,547107;1;1466;3,706258927;0;0
1023,199665;1;1292;1,262705651;1238;0
286,142506;1;1514;5,291069879;0;0
2104,720259;1;1196;0,568246537;1162;0
2330,425266;1;1104;0,473733278;1070;0
2946,685271;1;74;0,025112964;0;0
1698,699805;1;1342;0,790015985;0;0
1661,459953;1;620;0,37316578;0;0
211,230691;1;210;0,994173707;0;0
52,150476;1;1514;29,03137396;0;0
2946,693355;1;74;0,025112895;0;0
54768;19;203,1150877;230,5402157;1514;1
54,125858;1;66;1,219380186;0;0
2600,738261;1;1162;0,446796211;1128;0
2941,841234;1;74;0,025154315;0;0
2908,347454;1;1514;0,520570538;1460;0
2252,376162;1;178;0,079027652;144;0
1954,609023;1;1162;0,594492293;1128;0
2914,974556;1;1514;0,519387038;1460;0
50,769396;1;54;1,063632881;0;0
2895,00447;1;1514;0,522969831;1460;0
56,18778;1;1514;26,94536024;0;0
759951,95;27;144,92;18188472,02;1207,35;1
762200,88;33;296,73;81769689,44;326,47;1
2895,713809;1;1514;0,522841724;1460;0
2823,416313;1;1514;0,536229812;0;0
53,158111;1;54;1,015837432;0;0
715155,54;3;645,18;44975631,92;601,21;1
54,15295;1;1514;27,9578485;0;0
9933;21;252,2957054;827396,5791;1514;1
2889,802786;1;1514;0,523911184;1460;0
54,859704;1;1514;27,59766936;0;0
261163;17;323,5785414;118534,5065;1284,865697;1
54,189372;1;1514;27,93905735;0;0
2891,418146;1;1514;0,523618489;1460;0
976,114623;1;1292;1,323615043;1238;0
174,66546;1;1292;7,396997624;1238;0
2895,388419;1;1514;0,522900482;1460;0
587056,37;68;1468,88;20208492,74;635,72;1
660,791029;1;1294;1,958259028;1240;0
68,728023;1;95;1,382260022;41;0
55,4073;1;1514;27,32491879;0;0
323,59221;1;1292;3,992679539;1238;0
34154,44;78;1197,04;61522077,63;213,38;1
1912,656323;1;145;0,075810797;111;0
701,566573;1;1292;1,841592869;1238;0
2727,355848;1;180;0,065997989;146;0
53,279119;1;1514;28,41638526;0;0
77266;27;434,5300079;1328779,705;1514;1
444714,91;37;979,35;92074267,51;1461,87;1
2252,516118;1;174;0,07724695;140;0
344,528913;1;1292;3,750048102;1238;0
2936,778805;1;99;0,033710404;45;0
192,701651;1;159;0,825109688;0;0
1;2;495;990000000;495;1
958340,18;97;1366,2;96403338,92;791;1
155939,18;98;1403,39;49114732,29;390,93;1
54,870989;1;1514;27,59199351;0;0
264310,91;61;431,75;81533402,06;817,63;1
125639;33;338,6885634;1551088,541;1094,118774;1
2492,579366;1;1236;0,495871873;1202;0
443,39908;1;1294;2,91836419;1240;0
50,14471;1;1514;30,19261593;0;0
49,5716;1;1514;30,54168051;0;0
2042,448689;1;1140;0,558153556;1106;0
2428,755236;1;715;0,294389484;681;0
2231,246603;1;1120;0,501961548;1086;0
2886,850616;1;101;0,034986223;47;0
742,01015;1;1292;1,741216071;1238;0
237500;16;725,7744985;1063521,351;1514;1
2426,075173;1;184;0,075842662;150;0
895250,59;93;613,8;43548872,78;1010,44;1
2088,339338;1;1209;0,578928902;1175;0
2053,405178;1;127;0,061848485;93;0
620,719585;1;1294;2,084677251;1240;0
2384,804099;1;530;0,222240477;476;0
544705,46;49;570,53;58857701,8;713,25;1
2822,552371;1;1514;0,536393944;0;0
368948,19;6;299,86;12325831,49;389,75;1
714241,47;18;364,22;51939318,7;776,63;1
2429,333151;1;1160;0,477497291;1126;0
2052,942504;1;1185;0,577220257;1151;0
49,720735;1;1514;30,45007218;0;0
2252,620696;1;1139;0,505633284;1105;0
55,556292;1;54;0,971987098;0;0
2677,996972;1;1206;0,450336581;1172;0
53,961915;1;66;1,223084814;0;0
100160,89;76;1335,17;91392829,87;238,55;1
13818;26;412,7894388;1346149,773;1514;1
71122;22;539,6450387;772623,0172;1389,437542;1
53,814861;1;54;1,003440276;0;0
2893,804762;1;1514;0,523186643;1460;0
719,094658;1;1292;1,796703652;1238;0
5;2;529;211600000;529;1
575,982875;1;1294;2,246594567;1240;0
32400;12;429,8544778;335591,6257;1514;1
54,281326;1;54;0,994817242;0;0
2893,804226;1;1514;0,52318674;1460;0
724,550179;1;1292;1,783175321;1238;0
339986;20;712,1199549;946678,3384;1207,823669;1
997,950736;1;98;0,09820124;44;0
2074,095769;1;179;0,086302669;145;0
216237,82;57;225,94;78469956,25;1291,2;1
58939,57;78;1069,6;45549513,28;1050,5;1
1;2;438;876000000;438;1
2939,843436;1;74;0,025171408;0;0
472064,85;59;1041,04;34091341,43;868,55;1
2471,927978;1;1146;0,46360574;1112;0
54,761758;1;1514;27,64703011;0;0
778,094677;1;1292;1,660466312;1238;0
41170;23;209,279346;683542,807;1156,713851;1
164871;20;592,3087676;781353,0016;1462,014666;1
2893,638567;1;85;0,029374781;0;0
2894,967597;1;1514;0,522976492;1460;0
1088,43551;1;1292;1,187024851;1238;0
655193,21;31;1018,11;28842756,82;957,58;1
2825,659074;1;1514;0,5358042;0;0
225256,02;23;1202,69;50926044,82;168,55;1
2650,970544;1;127;0,047906983;93;0
2936,99198;1;101;0,034388926;47;0
50,216383;1;1514;30,14952251;0;0
770,061343;1;1292;1,677788413;1238;0
52,292106;1;1514;28,95274424;0;0
2946,655027;1;109;0,036991096;0;0
388,341255;1;1292;3,326970751;1238;0
686733,47;81;1354,35;9245520,43;347,01;1
2883,830637;1;1514;0,524996156;0;0
2732,071036;1;643;0,235352592;609;0
2813,995079;1;1514;0,538025106;0;0
695,47459;1;1292;1,857724231;1238;0
2945,259577;1;74;0,02512512;0;0
442,741071;1;1294;2,922701511;1240;0
724,541243;1;1292;1,783197314;1238;0
2822,659238;1;1514;0,536373636;0;0
2454,76375;1;1123;0,457477832;1089;0
2100,936639;1;149;0,070920749;115;0
53,130166;1;1514;28,49605197;0;0
51,322888;1;66;1,285975932;0;0
50,042195;1;74;1,478752052;0;0
323,59221;1;1292;3,992679539;1238;0
209862,21;37;418,55;78647312,13;561,81;1
111,778128;1;1292;11,55861179;1238;0
2139,99456;1;1115;0,521029362;1081;0
662465,22;60;1437,21;36924544,92;309,37;1
285,111584;1;1292;4,531559109;1238;0
2937,918904;1;1292;0,439767074;1238;0
294,56722;1;152;0,51601125;0;0
208,386522;1;1292;6,200017071;1238;0
54,084486;1;1514;27,99323954;0;0
2908,516228;1;101;0,03472561;47;0
983,594399;1;1292;1,313549569;1238;0
637,76342;1;1292;2,025829575;1238;0
1969,126668;1;1147;0,58249173;1113;0
53,529038;1;1514;28,28371344;0;0
739550,34;17;346,01;4848089,2;515,11;1
560,392825;1;1294;2,309094514;1240;0
445384,43;94;1432,66;85951524,93;1345,05;1
55,8969;1;1514;27,08558029;0;0
2570,108137;1;1065;0,414379451;1031;0
154,502009;1;74;0,47895817;0;0
632301,03;38;1482,2;73526097,28;549,5;1
404,918534;1;601;1,484249171;547;0
969,492278;1;1292;1,332656307;1238;0
63,850544;1;1292;20,23475289;1238;0
51,334779;1;1514;29,49267534;0;0
361,971604;1;157;0,433735679;0;0
2157,795938;1;172;0,079710967;138;0
55,658554;1;1514;27,20156856;0;0
2556,331446;1;1204;0,470987438;1170;0
336627,68;66;1408,87;61689075,27;1130,16;1
2916,612368;1;1514;0,519095378;1460;0
2890,911273;1;60;0,020754701;0;0
1676,652179;1;1294;0,771776052;0;0
332,759871;1;158;0,474816867;0;0
2037,445222;1;1464;0,718546925;0;0
879,84924;1;1292;1,468433386;1238;0
2945,422029;1;74;0,025123734;0;0
53,744747;1;1514;28,17019442;0;0
1;2;457;914000000;457;1
582,028873;1;106;0,182121549;0;0
2893,804762;1;1514;0,523186643;1460;0
899467,16;88;824,24;77335533,1;332,58;1
557,868112;1;1294;2,319544656;1240;0
287,100011;1;74;0,257749902;0;0
2893,806645;1;1514;0,523186303;1460;0
560,066263;1;1294;2,310440895;1240;0
55,734813;1;1514;27,1643501;0;0
9110,69;21;1160,48;36424639,24;553,83;1
1015,124407;1;1292;1,272750404;1238;0
2686,178127;1;1189;0,442636319;1155;0
29034;15;433,54979;83741,20668;1514;1
439,550615;1;97;0,220679932;43;0
8692;23;401,586502;784285,6431;1514;1
49,836483;1;1514;30,3793502;0;0
140,262335;1;1292;9,211311011;1238;0
914317,14;46;1317,82;88780009,13;1183,28;1
2434,946437;1;793;0,325674515;759;0
51,13506;1;1514;29,60786534;0;0
56,144521;1;54;0,96180354;0;0
54,742143;1;54;0,986442913;0;0
2355,216343;1;173;0,073453974;139;0
2822,490309;1;1514;0,536405739;0;0
221616;29;432,9396292;1362711,256;1341,172148;1
392963,6;4;1055,14;6809622,71;1346,23;1
2675,081488;1;158;0,059063621;124;0
439,583466;1;1294;2,943695787;1240;0
2889,738752;1;1514;0,523922794;1460;0
895666,17;87;972,27;64190312,87;312,66;1
591,932885;1;110;0,185831878;56;0
2143,257443;1;127;0,059255597;93;0
2936,954696;1;1292;0,43991145;1238;0
2705,375552;1;186;0,068752007;152;0
2045,112038;1;1240;0,60632375;1206;0
2151,448118;1;159;0,073903711;125;0
714,754368;1;1292;1,807613994;1238;0
933682,9;28;759,44;13086301,79;986,03;1
560,677396;1;1294;2,307922536;1240;0
1658,24856;1;1294;0,780341398;0;0
557,949253;1;97;0,173850936;43;0
53,947467;1;1514;28,06433844;0;0
2217,863954;1;1195;0,538806719;1161;0
90,015996;1;74;0,822076103;0;0
902,273704;1;1292;1,431937995;1238;0
2358,728899;1;127;0,053842559;93;0
1042,565765;1;1292;1,239250359;1238;0
85017,57;66;440,39;47308143,48;1072,79;1
796,039718;1;1292;1,623034591;1238;0
1659,502327;1;1294;0,779751844;0;0
1290;17;297,0658431;181784,656;1514;0
2187,755677;1;191;0,087304081;157;0
601,28459;1;104;0,172963022;50;0
2136,477612;1;1137;0,532184374;1103;0
603,263843;1;750;1,243237113;696;0
2432,73297;1;1097;0,450933174;1063;0
81,906574;1;1466;17,898441;0;0
2894,608938;1;1514;0,523041292;1460;0
758054,22;25;932,91;48099211,18;1246,13;1
952633,4;73;1387,4;28314203,53;797,8;1
484883,78;76;1160,63;88531364,72;1390,82;1
632,519381;1;1294;2,045787112;1240;0
668856,61;61;1058,18;64844391,43;1341,97;1
864,734173;1;1292;1,494100776;1238;0
2894,452436;1;1514;0,523069573;0;0
1331,257504;1;74;0,055586541;0;0
332445,73;66;1427,47;44445537;888,63;1
54,884944;1;1514;27,58497799;0;0
603,011228;1;1294;2,145897021;1240;0
724,539263;1;1292;1,783202187;1238;0
469,208004;1;97;0,206731341;43;0
2430,815396;1;185;0,076106149;151;0
532,686419;1;1292;2,42544197;1238;0
366060,45;60;593,58;73535211,75;102,76;1
4076;26;625,3686215;1273082,9;1465,885696;1
1659,907087;1;1294;0,779561705;0;0
55,97506;1;1514;27,04775972;0;0
98894;20;740,2013058;887752,4169;1248,888949;1
2603,93542;1;174;0,066821934;140;0
634453,97;45;649,83;41637456,09;1168,21;1
2895,426415;1;1514;0,52289362;1460;0
334,592524;1;1292;3,861413222;1238;0
637,785851;1;1292;2,025758326;1238;0
2326,360847;1;1141;0,490465613;1107;0
304206;21;832,1494036;1886995,211;1185,650052;1
53,344163;1;1514;28,38173638;0;0
2249,290017;1;1274;0,566400949;1240;0
565,601173;1;1294;2,287831178;1240;0
1545,136986;1;479;0,310004876;445;0
1484,794422;1;547;0,368401168;513;0
910,435999;1;1292;1,419100299;1238;0
918,287041;1;94;0,102364507;40;0
142707,97;46;863,53;27137376,42;1395,5;1
56,099515;1;1514;26,98775512;0;0
493948,26;41;340,97;51636775,22;522,48;1
2135,577803;1;206;0,096461014;172;0
49,838798;1;1514;30,37793908;0;0
52,057572;1;1514;29,0831845;0;0
2030,195303;1;185;0,091124238;151;0
584,498358;1;110;0,188195567;56;0
848179,87;29;228,38;71473597,77;844,64;1
55,874817;1;1514;27,09628513;0;0
51,04992;1;1514;29,65724472;0;0
24551;14;644,7376454;1503498,228;916,5118649;1
487,854148;1;1292;2,648332504;1238;0
53,224586;1;1514;28,4455002;0;0
2562,518478;1;127;0,049560618;93;0
625,961849;1;1294;2,067218633;1240;0
50,914185;1;1514;29,73630964;0;0
315863,52;6;1178,26;19757203,16;1058,36;1
201309,01;55;194,49;10551665,93;67,74;1
2212,284208;1;127;0,057406729;93;0
154,524158;1;1292;8,361152122;1238;0
50,197193;1;1514;30,16104844;0;0
52,915333;1;1514;28,61174419;0;0
454,334644;1;1294;2,848120904;1240;0
2879,456868;1;1514;0,525793602;0;0
2742,091717;1;1074;0,3916718;1040;0
2881,713712;1;1514;0,525381822;0;0
23539,09;94;1105,07;27664435,07;252,01;1
56,004122;1;1514;27,03372393;0;0
193742;15;686,1722795;1205660,508;1376,094456;1
560,193022;1;1294;2,309918094;1240;0
53,874034;1;1514;28,10259154;0;0
503526,45;95;1242;13264730,77;766,28;1
1664,540206;1;1292;0,776190322;1238;0
285,027143;1;1292;4,53290161;1238;0
45161;18;290,0881467;1420647,492;1287,903633;1
1;2;511;1022000000;511;1
279,613956;1;1292;4,620656329;1238;0
2478,614657;1;1242;0,501086361;1208;0
718,019413;1;1292;1,799394243;1238;0
951547,94;65;1404,39;48092939,01;323,78;1
2907,444721;1;88;0,030267127;34;0
2954,573913;1;1514;0,512425833;1460;0
442,246417;1;74;0,167327528;0;0
294,569276;1;158;0,536376372;0;0
278,985804;1;1292;4,631059992;1238;0
2879,094739;1;100;0,03473314;46;0
119,748132;1;74;0,617963706;0;0
474157,12;11;803,86;47876179,79;356,39;1
2904,781145;1;1514;0,521209662;1460;0
654921,94;35;631,12;52244044,65;210,17;1
2609,308216;1;1122;0,429999029;1088;0
2892,552693;1;101;0,034917255;47;0
454622,07;17;91,95;30901500,17;982,98;1
50,810052;1;1514;29,79725292;0;0
1006,689339;1;1292;1,283414802;1238;0
50,80657;1;1514;29,79929506;0;0
934441,3;44;1340,43;16501776,46;488,48;1
2894,988353;1;1514;0,522972743;1460;0
202269;21;370,7013767;630511,2452;1514;1
2885,875642;1;1514;0,524624131;0;0
935446,88;24;64,76;8826616,68;912,39;1
2124,949564;1;1088;0,512012152;1054;0
972737,26;70;692,7;96217949,69;1338,99;1
24029,73;85;163,9;20157026,12;557,79;1
656813,92;14;1095,9;15271794,99;779,64;1
37028;13;137,5285435;2466701,497;1337,652864;1
510367,78;16;1334,25;43583995,72;983,28;1
2420,015259;1;171;0,070660711;137;0
92,823174;1;1294;13,94048415;1240;0
2897,35604;1;2235;0,771392942;0;0
2894,901057;1;1514;0,522988513;1460;0
263883;15;445,137738;824270,8175;1405,390784;1
63,569453;1;524;8,242952661;0;0
685183,47;33;107,04;30980794,83;666,82;1
824806,84;13;1081,16;83243823,91;1510,95;1
323,645072;1;1292;3,992027402;1238;0
2083,88556;1;1151;0,552333593;1117;0
